gage,name,gage,sgr_dk_sav,glc_pc_s06,glc_pc_s07,nli_ix_sav,glc_pc_s04,glc_pc_s05,glc_pc_s02,glc_pc_s03,glc_pc_s01,pet_mm_syr,glc_pc_s08,glc_pc_s09,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,glc_pc_s21,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s17,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s13,prm_pc_sse,glc_pc_s14,glc_pc_s11,glc_pc_s12,glc_pc_s10,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,pnv_pc_s01,pnv_pc_s04,pnv_pc_s05,pnv_pc_s02,rdd_mk_sav,ele_mt_smn,pnv_pc_s03,pnv_pc_s08,pnv_pc_s09,pnv_pc_s06,pnv_pc_s07,wet_cl_smj,snw_pc_syr,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s15,pnv_pc_s13,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s02,wet_pc_s03,wet_pc_s01,hdi_ix_sav,wet_pc_s06,wet_pc_s07,wet_pc_s04,wet_pc_s05,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,fmh_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,gla_pc_sse,snw_pc_s07,snw_pc_s08,snw_pc_s09,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,rev_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,dor_pc_pva,area,area_fraction_used_for_aggregation
09229500,"Henrys Fork Near Manila, UT",09229500,230.8362923,0.0,0,45.04253015,39.83757661,0,0,0,0,877.6107312,0,0.00243639,28.87257381,3250.014812,13,48.73407448,52.20355775,54.30691339,54.72752781,51.64445784,44.37609363,36.21407287,30.43529781,7.444157207,0.0,0.0,0,15.11242945,15.08290818,20.638612,30.74236622,34.97045661,40.10453921,8,496.9260609,0,0,26.83618319,0.0,5.584396081,0.46417924,16.2048405,3.632480199,0.001531033,4.797973492,38.74828543,0,7.367843093,64.67010499,0,160.959034,149.6351046,66.22233789,117.8778032,101.1654502,39.83757661,56.3245883,50.47504878,39.4319448,53.87596429,24.86762324,47.13169848,-24.55058674,9.333194695,6.229814113,-67.99522002,32.74596748,18.03861865,3,-39.47511884,11.23097992,-74.60374762,-62.92033913,45,379.9362677,0,16.90960433,0.0,0,43.82164405,2162.370652,0,0.0,0,41.89551029,0.0,11,29.52866211,0.0,34.41025146,6.715435944,0,0.0,0,-52.39838496,23.37470366,13.95167763,54.34409847,-74.85747471,0,0.0,34.22022765,0.029564009,0.0,0.0,908.1507354,0,0,0,0,130,12,42.29386261,29.49281064,33.165325,50746.66476,2324416.777,160.959034,16.68557706,20.54135551,38.04670009,14.88110252,75.96985252,0.256139851,141.0116373,7.064059845,93.19694837,15.35189405,139.4356161,164.2068646,4.752183331,67.03482762,108.0487125,0.524294474,1268.642986,318.5620829,-38.76718198,4.582357926,33.73982363,47.77812435,31.9989204,438,4,0.018589055,12,32.42665541,32.42412059,40.41638161,31.90920191,30.90222268,35.93693881,37.50462962,48.81332796,25.5899123,34.79722605,2585.78219,28.2385536,0.0,1.173946841,30.84752312,65.06179893,75.50725611,50.0015809,34.53991709,15.10646933,1.814434649,0.0,0.0,0.252728372,1.940280426,0.018589055,29.24490375,30.24286521,-80.05213707,-75.37576701,-62.29402355,-75.85972036,-62.91286666,12.78748326,40.89885084,57.70597876,-12.25129406,-40.88622024,22.6158513,-0.214724443,60.57789714,0.232,6.818,1.307,7,0,106.114,276.335,0.345,0,1422.418514,1.0
09246200,"Elkhead Creek Above Long Gulch, Near Hayden, CO",09246200,179.618237,0.0,0,52.81907154,93.34633393,0,0,0,0,955.3830875,0,0.0,30.77507176,3082.350546,5,57.77857493,64.06011179,67.3795022,67.02059544,60.66025721,49.6718537,38.74130574,32.43303574,10.64173647,0.0,0.0,0,0.029441283,0.0,20.18936934,33.12453353,38.79883457,46.79314175,7,332.1487274,0,0,7.875552698,0.0,1.94730715,2.365585523,3.498884952,0.0,0.0,0.323451806,0.480838853,0,0.0,82.24876295,0,160.0706765,149.7107806,75.41251908,123.7227996,104.3031084,93.34633393,72.78126441,70.88643173,48.13593823,65.40255229,30.89135948,48.54260792,-22.51437989,12.66491013,7.318899452,-74.16443786,49.64665838,27.36512152,3,-34.64236613,21.4478368,-85.59029781,-69.35238224,37,491.8571731,0,0.026843819,0.047964799,0,0.92613247,2097.57982,0,0.00046443,0,11.22547157,87.87038372,13,44.32065188,0.0,0.0,0.822451093,0,0.0,0,-47.96603699,25.77600791,14.04248668,60.24920955,-85.59029781,0,0.0,39.68811994,0.0,0.0,0.029441283,951.0,0,0,0,0,130,4,49.06922431,16.58398958,34.44317073,55481.0,1839868.132,160.0706765,18.44069687,20.75821171,41.90367496,13.7098,99.99903296,0.253357407,151.5190968,9.31757775,102.0254497,19.62242344,154.2298223,175.6129633,6.0,75.37780207,120.1793079,0.165829122,1502.898313,421.0272073,-30.2703782,37.21923285,68.54206089,52.03150574,33.21996603,353,4,0.000232215,7,40.54883251,38.90551422,71.59590539,36.54636819,40.85733472,46.2226332,43.24426061,41.56252562,35.91244169,43.18256926,2424.204379,39.26095121,0.0,0.127346678,41.66371088,99.99554498,99.99903296,96.19789287,59.76772641,11.24510794,0.957520371,0.0,0.0,0.00119925,0.64680628,0.000232215,40.92471978,44.95492838,-76.49136544,-72.83402769,-63.55664789,-76.15799716,-61.55916884,9.042585107,54.97531508,98.20089976,2.860254058,-37.78381624,63.84194153,41.89791154,21.0542805,0.278,3.303,1.02,0,0,33.268,75.396,0.075,0,444.2724774,1.0
09253000,"Little Snake River Near Slater, CO",09253000,230.5616997,0.0,0,5.850686045,97.95786362,0,0,0,0,887.11051,0,0.0,34.41634126,3161.339776,5,59.41501327,65.19050199,68.97698568,69.56011399,64.17834343,53.95485404,43.3540245,36.55102343,4.413687702,0.0,0.0,0,0.033476758,0.0,7.482384076,36.5749511,41.6018,49.19164736,7,437.6553072,0,0,3.202617883,0.0,0.181895188,0.011972721,1.220097693,0.193099321,0.0,0.463430262,0.347449501,0,0.0,97.05873682,0,148.0479868,137.6800977,62.89860718,111.9069451,93.84976125,97.95786362,74.41069714,69.18872804,50.41596218,68.38327387,32.04232125,39.26016325,-30.56290052,11.83184439,7.592289205,-74.35887225,46.62656169,25.0423817,3,-44.9160443,8.524446635,-83.96068793,-72.49408926,37,490.5758102,0,4.722865237,0.020159047,0,35.66428678,2204.991704,0,0.050563808,0,54.69246671,37.5864097,13,48.73188504,0.0,0.0,3.1035845,0,0.0,0,-43.81489527,23.23219924,13.40266082,55.44120921,-83.96068793,0,0.0,35.67673236,0.0,0.0,0.033476758,933.762637,0,0,0,0,130,4,51.78240715,9.102329498,47.35165457,56478.76617,421780.7424,148.0479868,12.9694045,19.17674108,37.63138635,13.40273044,99.99474809,0.043875177,142.0949593,9.229891486,95.22983405,19.6543094,143.4592552,165.0304662,6.038972273,68.28883171,110.6889598,0.00557946,1082.859586,420.5977121,-28.05085738,40.20510577,66.55214893,56.18510473,24.66405975,353,4,0.00557946,6,41.63908862,39.41623112,75.22410074,39.45876949,43.2356298,47.19942392,46.2256741,51.35286367,34.18336643,42.41878943,2607.432054,37.01456069,0.0,0.211843478,39.58078381,98.96695504,99.99312049,98.23451178,75.66353967,25.51733997,2.95485187,0.0,0.003145956,0.59313534,2.57251042,0.00557946,40.01368141,40.82707362,-73.4015059,-70.39592644,-58.03126644,-72.39737457,-58.22271327,20.32055521,64.18650489,97.62372752,10.29334945,-29.43077762,62.97565063,42.37542735,15.18321699,0.375,3.791,1.243,0,0,35.356,61.592,0.013,0,648.2079267,1.0
09255000,"Slater Fork Near Slater, CO",09255000,277.8052486,0.0,0,0.901200727,96.40824275,0,0,0,0,908.6810625,0,0.0,31.77785647,3146.756033,5,56.9226305,62.37193862,66.39491564,66.50432144,60.78690378,50.63306495,40.18735116,33.75920072,5.920029884,0.0,0.0,0,0.005238794,0.0,5.292296501,34.04615594,39.49266919,46.93050579,7,364.3704679,0,0,3.341153243,0.0,0.081279752,0.016574071,2.476285927,0.0,0.0,0.005562395,1.356375555,0,0.0,85.93045416,0,153.3767443,142.7253626,67.06728705,116.3919123,97.56901561,96.40824275,71.26293801,67.50445323,47.76326934,64.98670351,30.62234261,42.01105153,-28.2456197,11.71120852,7.0608391,-74.99907174,45.92782622,24.78335053,3,-42.21666688,12.36756201,-85.5671633,-72.46706771,37,472.0276006,0,6.724149334,19.35973676,0,0.734213543,2177.702428,0,0.001746265,0,22.88332995,36.35035402,13,43.6077788,0.0,0.009516138,14.93542353,0,0.0,0,-47.31318787,23.8753934,13.29734946,56.7461913,-85.5671633,0,0.0,38.33766887,0.0,0.0,0.005238794,950.6680603,0,0,0,0,130,4,48.92429665,7.92976262,42.41658204,55500.75426,201982.7714,153.3767443,15.91666517,19.58517782,38.75530795,13.29345801,99.60420192,0.025331067,145.3324124,8.729864269,96.90233183,19.14017001,147.0077222,168.5768325,5.716544526,70.55161619,114.0293933,0.004715365,1399.742936,405.3086321,-29.72643665,35.96160932,65.78587683,53.0541727,27.28359208,353,4,0.000873132,7,39.63838713,37.92189182,76.84350991,35.92652295,40.35530633,45.33893079,43.19763378,46.42780923,33.09038554,41.77686622,2548.184995,35.80688084,0.0,0.021828309,39.49414167,98.27274428,99.58819888,89.17876864,59.93674842,13.60763453,2.0713518,0.0,0.0,0.368233699,2.062053853,0.000873132,38.36883126,40.8015381,-75.38701452,-72.02054369,-61.56535566,-75.35929998,-60.57197424,13.37393778,49.18597899,94.9404632,5.898134933,-34.44347473,60.92423165,38.76515215,27.2868596,0.808,14.36,3.797,0,0,136.052,392.991,0.087,0,392.8273295,1.0
09255200,"Little Snake River Ab Savery Cr, Nr Savery, WY",09255200,228.3639868,0.0,0,6.334468137,94.34953737,0,0,0,0,912.3578929,0,0.0,31.51446814,3117.201406,5,55.67421051,60.94466696,64.39500191,64.76211294,59.45955582,49.82961345,39.71528074,33.43945758,4.75844402,0.0,0.0,0,0.015035171,0.0,7.597703169,33.6284236,38.63620689,45.82604046,7,431.4970473,0,0,10.36269214,0.0,0.952962291,0.047623177,3.404895077,0.21049111,0.0,0.190946682,2.074699968,0,0.0,91.17240817,0,154.4206658,143.9781779,68.39880826,117.7731464,98.55359347,94.34953737,70.08490624,65.87742693,47.08832676,63.96228265,30.09760149,43.23452405,-27.24977686,11.35902453,7.098845978,-73.11055256,44.73448067,24.20252679,3,-40.17944401,13.96893605,-83.37218893,-70.31532412,37,462.5148218,0,13.34678931,11.48577076,0,36.55111043,2137.698917,0,0.020820158,0,28.11329092,34.43225511,13,45.18305389,0.000920966,0.019126507,12.80111525,0,0.0,0,-48.26915086,23.89000243,13.57466625,57.00620187,-83.37218893,0,0.0,35.79915269,0.0,0.0,0.015035171,930.2967291,0,0,0,0,130,4,48.07305112,14.14363336,42.60029626,56685.6167,669868.3184,154.4206658,14.99353916,19.79272114,39.08763029,13.480824,99.83520181,0.078874428,145.9040822,8.653160078,97.40237702,18.59213561,147.4617776,169.4199107,5.704203123,70.87848848,114.1955168,0.096382684,1232.746591,397.5509328,-31.63728177,33.36302882,63.28014106,51.82139511,28.92312435,353,4,0.002505862,7,39.23153225,37.45275406,78.17737754,36.63922317,40.2801085,44.84790971,43.85048603,49.37668587,31.76398644,39.92264184,2521.910298,34.38310406,0.0,0.092528817,38.48533006,98.91891829,99.79531737,92.19212892,61.93321246,18.95406585,2.730319022,0.0,0.001298434,0.334455839,2.04645124,0.002505862,37.30738669,38.4519179,-75.62729144,-72.65892267,-61.09533417,-74.86588533,-61.06041439,15.46510938,54.46374758,96.13049775,1.468569965,-35.17127228,58.77433557,35.18071009,27.76298578,1.11,28.994,6.569,0,0,255.847,867.437,0.142,0,1584.324897,1.0
09257000,"Little Snake River Near Dixon, WY",09257000,190.1828094,0.0,0,18.57906967,83.23502339,0,0,0,0,932.7748396,0,0.0,28.19605828,2982.642889,5,50.44051804,54.94803437,57.75453043,57.94350472,53.32341908,44.62128145,35.45753571,29.88717314,4.218507555,0.0,0.0,0,0.0,0.0,5.17415995,30.34233046,34.91885777,41.12801665,8,487.9511657,0,0,20.0384504,0.0,1.765918495,0.308148261,5.935957157,0.12128149,0.0,0.108531292,10.54116112,0,0.0,77.54299612,0,160.942428,150.2368326,73.51516091,123.6921818,103.1562446,83.23502339,64.22905148,60.43982924,42.95465364,58.40096403,27.46773132,47.15150266,-24.26160486,10.3712265,6.452665939,-70.87704977,41.06000202,22.39290147,3,-35.31110701,19.13334164,-81.49733751,-67.04458869,45,421.615573,0,19.36682759,16.01438378,0,43.82053558,2106.231097,0,0.0,0,15.83524199,19.49574923,13,42.76996178,0.0,0.602721857,28.81976821,0,0.0,0,-53.78529591,24.45339416,13.78158675,57.88390808,-81.49733751,0,0.0,34.12802588,0.0,0.0,0.0,916.5248765,0,0,0,0,130,4,43.20078583,22.7039344,37.77716089,57490.06849,1248179.595,160.942428,17.13420363,20.20950734,40.26203533,13.72730338,99.71047826,0.156989131,149.0678391,7.960169155,99.21101975,17.03755538,150.8010113,173.3679399,5.18751678,72.92993414,116.9741028,0.054283376,988.8388059,364.1058031,-36.87874781,22.49186146,56.4353079,46.13699369,33.30274671,353,4,0.0,10,36.10096963,34.86747957,82.28473467,34.09398438,37.06635211,41.39133897,41.62568906,48.88876432,27.81269885,35.58968177,2437.66207,30.09823099,0.0,0.0,36.10558935,99.09438998,99.42615536,88.56020055,53.72002995,12.7005594,1.826915394,0.0,0.0,0.188576379,1.391542382,0.0,33.25571727,33.75509618,-78.1861759,-75.40669335,-63.87812375,-77.09317795,-64.38503726,11.91157507,49.85083333,94.91321922,-10.99840369,-41.65710568,50.90340837,22.82693283,45.09276742,1.07,32.975,7.228,0,0,298.407,1140.242,0.336,0,2794.919789,0.990317395
09258050,"Muddy Creek Above Olson Draw, Near Dad, WY",09258050,127.5972878,0.0,0,5.176238016,38.75546521,0,0,0,0,945.4101083,0,0.0,20.25150626,2535.614543,5,37.38568919,39.40168664,40.85801944,40.85692956,38.48068689,32.41377917,25.95594608,21.94685642,2.263572226,0.0,0.0,0,0.007494655,0.007494655,26.15234532,22.25150626,25.61252062,28.97115408,8,786.9648931,0,0,31.94617971,0.0,0.013438161,0.0,10.09327525,0.0,0.0,0.0,51.26906124,0,0.0,55.96630956,0,173.8392007,161.863803,80.24431608,134.1144023,111.2797696,38.75546521,48.17072754,44.80177302,32.33398947,44.42749995,20.52247802,52.98449204,-20.48284428,7.712769288,4.720758008,-65.8036516,29.64597531,16.19450993,3,-28.41156792,25.51714272,-76.20451436,-61.07295489,45,306.8751277,0,0.0,0.0,0,2.036915147,2133.1851,0,0.0,0,0.0,0.0,13,36.06782373,0.0,46.95033429,53.04966571,0,0.0,0,-67.57101283,23.94467423,13.66583047,57.49810857,-76.20451436,0,0.0,30.92003577,0.0,0.0,0.0,891.0,0,0,0,0,130,12,31.41796139,31.98063491,24.34605231,58978.0,1000.707171,173.8392007,19.49732931,20.29628489,40.52461242,14.01343816,99.31924923,0.000140167,151.9350507,5.727550705,99.71728619,12.4617017,153.5841306,177.8568333,3.71387947,73.72462219,118.6587824,0.0,587.6238599,270.9642186,-51.83122887,-10.97601855,29.52411358,32.42898717,40.39465985,353,4,0.0,10,27.49517749,27.52271109,103.4430834,27.53564262,28.8697516,31.98520836,36.28002445,48.96532041,16.64526447,23.36483787,2320.260875,18.35433541,0.0,0.087391401,27.56129254,99.31340044,96.89759781,70.62379343,27.2218896,1.072041288,0.0,0.0,0.0,0.0,0.0,0.0,21.60778439,19.63197058,-83.83633429,-81.84870943,-69.39559345,-81.49837007,-71.79962018,5.448375366,42.73600957,89.81355596,-41.83529742,-56.42961636,21.83894629,-15.80624698,96.58564949,0.088,4.563,0.818,0,0,24.514,52.222,0.0,0,335.4752831,1.0
09258980,"Muddy Creek Below Young Draw, Near Baggs, WY",09258980,68.69328692,0.0,0,112.4093496,10.2143111,0,0,0,0,1016.777926,0,0.0,16.74153321,2344.195716,13,31.20086796,32.99437534,33.5969623,33.14574608,30.92117256,26.11412266,20.78419964,17.37729689,3.716080033,0.0,0.0,0,0.050225745,0.050225745,6.47613434,18.68641532,21.41175433,24.3123788,8,634.4148113,0,0,35.75676529,0.0,0.207056985,0.0,7.169324818,0.0,0.550106029,5.396943478,76.63801816,0,0.0,33.3277885,0,184.1861682,172.2294783,91.58863552,145.1316023,119.8463249,10.2143111,41.51621337,39.05118188,27.8433813,38.03105116,18.00833212,60.48580124,-14.86673623,6.815923601,3.867361192,-66.98382034,26.6063302,14.91596919,3,-16.83670709,38.25293828,-78.21612753,-57.476337,45,267.9026037,0,0.0,0.0,0,34.79818928,2004.474384,0,0.0,0,0.0,0.0,13,25.11598381,0.0,87.31564926,12.68435074,0,0.0,0,-73.44874841,26.08536804,14.31640021,62.02746391,-78.21612753,0,0.0,32.93606147,0.0,0.0,0.0,891.0,0,0,0,0,130,12,25.74563777,35.81773634,17.21295351,58978.0,91563.50453,184.1861682,16.90734484,21.80129541,45.38498984,14.25680633,94.93167546,0.022878897,162.1283728,5.235410586,106.9094564,11.31555066,164.7254164,189.3134197,3.023725591,81.1303192,128.566702,0.0,575.1063085,236.3759747,-58.77954076,-30.51899691,11.05218857,26.55125159,48.17182275,438,4,0.0,12,24.53481767,25.56579709,63.16115271,24.83304608,26.21378974,27.40749664,32.39286407,50.24543903,13.4555288,18.64865066,2124.201012,14.42805786,0.0,0.0,25.59548454,94.93167546,75.77876903,32.95093942,6.969179604,0.144582515,0.0,0.0,0.0,0.0,0.0,0.0,18.004373,16.64677056,-86.10554627,-84.75786406,-74.57692388,-84.80781495,-75.7606357,1.796358576,22.34692461,65.57154649,-58.24742987,-66.02856973,-1.273732876,-37.68705106,91.29386232,0.299,35.992,5.823,0,0,322.523,1564.751,0.059,0,2453.179729,0.987420551
09259700,"Little Snake River Bl Dry Gulch, Nr Baggs, WY",09259700,113.9867498,0.0,0,62.43112749,36.3295359,0,0,0,0,998.4424743,0,0.0,20.93750765,2574.85193,13,38.64358901,41.46816991,42.96149325,42.65602984,39.37832559,32.98116093,26.2078579,21.94144798,4.532031196,0.0,0.0,0,0.016211421,0.016211421,8.385940093,23.00037748,26.58743917,30.83377705,8,571.7788563,0,0,28.89891242,0.0,0.972687309,0.204086897,8.720383678,0.044730261,0.557823129,3.044513475,51.20068588,0,0.0,47.85556265,0,176.1575097,164.6181184,86.12169776,137.9258984,114.274815,36.3295359,50.42810327,47.75215672,33.60076882,45.79344102,21.68941139,56.25909415,-17.42637881,8.36497313,5.021686465,-68.63907112,32.75447095,18.23225672,3,-22.1986978,32.78801104,-79.77245426,-60.45269393,45,330.1192023,0,7.169388104,6.237730811,0,34.35706011,2017.045054,0,0.0,0,5.839146654,7.190297206,13,30.09213504,0.0,56.12372743,17.48938628,0,0.0,0,-66.01398613,26.02205771,14.30880116,61.50483463,-79.77245426,0,0.0,34.15173726,0.0,0.0,0.0,905.5587051,0,0,0,0,130,12,32.33783533,30.05284394,24.26934917,58129.25213,802807.3006,176.1575097,16.78071781,21.63975815,44.48156475,14.29172681,93.64894157,0.129294471,158.9365978,6.426876949,105.3024747,13.65039799,161.2684674,185.0796458,3.97403547,79.50007627,126.0027894,0.020020446,874.4389629,287.7437721,-50.10737076,-9.71054435,29.96337645,33.95734362,43.35709213,438,4,0.0,12,28.95908523,29.39652575,68.40295127,28.40331083,30.3101166,32.80873744,35.78616788,49.18101519,19.37151227,25.71333876,2215.961481,20.64652234,0.0,0.0,30.2382149,93.42172953,81.52617172,49.13431851,22.74198343,4.828770404,0.674688933,0.0,0.0,0.069538473,0.537242872,0.0,24.42356076,23.95403886,-83.22962317,-81.34828466,-70.99452837,-82.03938196,-71.60256781,5.287351971,30.53612126,72.30280314,-40.07881128,-57.29175963,18.55873833,-14.03006385,72.99510156,0.849,97.803,16.854,0,0,959.167,5132.379,1.132,0,7553.566213,0.993538735
09260000,"Little Snake River Near Lily, CO",09260000,110.2421435,0.0,0,52.82721282,28.29351035,0,0,0,0,1021.971377,0,0.0,19.87004176,2494.985264,13,37.20826123,39.83248423,41.21731467,40.82542731,37.51519627,31.32345238,24.82126412,20.71412742,4.722561416,0.0,0.0,0,0.011974088,0.011974088,6.535129075,22.01013832,25.60912505,29.73641888,8,644.2459026,0,0,29.98364761,0.0,0.718465486,0.150748772,11.12393945,0.03303869,0.412212342,2.341292346,57.7253373,0,2.92237103,44.92290786,0,179.1354274,167.4373249,89.19465256,140.9203906,116.6115507,28.29351035,48.949513,46.72384925,32.43017149,44.21744333,21.04749111,58.3257537,-15.3291,8.386524726,4.97248459,-68.34119153,32.43768981,18.30509537,3,-18.45764947,36.4972012,-79.69768436,-58.55553672,45,322.8494634,0,5.295457298,4.607316087,0,33.10367582,1966.349728,0,0.0,0,4.312913643,5.31090119,13,27.50337887,0.0,67.0260407,13.48406316,0,0.0,0,-67.62962468,26.90450087,14.79206608,63.11428271,-79.69768436,0,0.0,34.54297605,0.0,0.0,0.0,916.1067343,0,0,0,0,130,12,30.90588428,30.89459746,21.59066782,57514.82925,612805.4282,179.1354274,16.6297195,22.48812215,46.32718121,14.73678336,91.59036315,0.098338441,161.9862869,6.419195476,107.5052473,13.4444712,164.6533554,188.4698624,3.955019253,81.96581953,128.9748096,0.18255796,939.6091034,281.2546407,-51.20110383,-13.02675042,28.55722398,32.34919889,45.6837194,438,4,0.0,12,28.1465742,29.13012313,66.59079147,27.77121153,29.40642719,32.06369378,34.92822146,48.85698996,18.66625341,25.44722625,2156.578372,19.51845912,0.0,0.0,30.39274111,91.40746828,77.77682822,40.95904532,16.87322356,3.566628993,0.498339102,0.0,0.0,0.051362545,0.396818619,0.0,23.94337536,23.36615306,-84.08209546,-82.28256641,-72.40106913,-82.85585828,-72.46422032,4.05347049,26.48734673,68.01391457,-43.19345522,-59.62693318,14.07632961,-18.81087597,78.26692039,1.124,127.248,21.988,0,0,1457.381,10648.114,1.16,0,10215.3927,0.994627353
09266500,"Ashley Creek Near Vernal, UT",09266500,359.8973057,0.0,0,31.47990553,92.52638344,0,0,0,0,808.6857,0,0.012587259,35.84318063,3441.368489,5,59.41597533,63.99648096,68.03126543,68.57013629,64.04612474,55.02865639,44.92382104,37.37344713,0.949683503,0.017243898,0.0,0,0.13292432,0.129682993,6.10466948,37.84749161,42.36043684,48.9306225,7,796.5652112,0,0,29.67733147,0.0,0.541199576,0.047420718,3.778720769,3.174085903,0.0,0.0,4.059512972,0,4.953885454,88.71804694,0,146.8691913,135.8548837,51.82216049,104.3394941,88.89836746,92.52638344,67.37548693,60.7212148,47.29267935,64.43036034,29.62682681,36.96176397,-33.47505167,11.03917281,7.515389605,-74.8678045,39.63552099,21.54832507,1,-53.63670651,-3.682039309,-81.82670532,-72.95357569,37,447.4242264,0,93.76094049,0.0,0,99.24065618,2284.034267,0,0.0,0,0.025609865,0.0,13,48.72891177,0.062896906,5.862035651,0.292504752,0,0.0,0,-42.47056222,21.38064487,12.95651621,49.84908427,-81.82670532,0,0.0,33.25335762,0.0,0.0,0.003241326,925.0,0,0,0,0,130,4,52.42898562,30.79024615,48.51051546,42655.0,3658366.645,146.8691913,14.8995166,18.90849311,33.79106449,13.94604525,98.98451871,0.651900779,130.6550081,8.511324573,85.71002855,18.07233662,129.6052869,152.6139862,5.520023888,60.20981642,98.57749984,1.04367847,1064.276855,381.8039404,-24.47894337,33.12171935,60.37894968,57.52943778,20.46561686,368,4,0.0,4,38.6838674,37.61034685,22.95445776,34.13937902,37.14036741,40.67706594,40.64390213,51.75845628,31.76128407,43.79614591,2840.151203,34.80930718,0.025865846,0.032686596,36.58797217,98.37266102,96.65936297,89.71030635,76.61085544,32.09773837,2.572875963,0.0,0.0,0.537021844,2.582549325,0.0,35.23448725,37.28691629,-74.85101064,-69.28082499,-57.15982784,-72.83615134,-55.18468382,24.46354994,71.55709623,89.16261748,18.39931885,-29.33751037,53.00968679,33.25924561,19.72287512,0.045,2.064,0.393,0,0,31.465,55.322,0.359,0,264.0394475,1.0
